1,"Alsace ou Vin d'Alsace",1,"Alsace"
1,"Alsace ou Vin d'Alsace",2450,"Alsace Blienschwiller"
1,"Alsace ou Vin d'Alsace",2454,"Alsace Côtes de Barr"
1,"Alsace ou Vin d'Alsace",2456,"Alsace Côte de Rouffach"
1,"Alsace ou Vin d'Alsace",2459,"Alsace Ottrott"
1,"Alsace ou Vin d'Alsace",2460,"Alsace Rodern"
1,"Alsace ou Vin d'Alsace",2461,"Alsace Saint-Hippolyte"
1,"Alsace ou Vin d'Alsace",2462,"Alsace Scherwiller"
1,"Alsace ou Vin d'Alsace",2482,"Alsace Vallée Noble"
1,"Alsace ou Vin d'Alsace",2484,"Alsace Val Saint Grégoire"
1,"Alsace ou Vin d'Alsace",2485,"Alsace Wolxheim"
1,"Alsace ou Vin d'Alsace",2842,"Alsace Bergheim"
1,"Alsace ou Vin d'Alsace",2843,"Alsace Coteaux du Haut Koenigsbourg"
1,"Alsace ou Vin d'Alsace",2,"Alsace Klevener de Heiligenstein"
2,"Crémant d’Alsace",3,"Crémant d’Alsace"
4,"Côtes de Toul",54,"Côtes de Toul"
8,"Barsac",60,"Barsac"
9,"Béarn",61,"Béarn"
10,"Bergerac",63,"Bergerac"
12,"Côtes de Bergerac",65,"Côtes de Bergerac"
13,"Blaye",66,"Blaye"
14,"Bordeaux",67,"Bordeaux"
14,"Bordeaux",69,"Bordeaux Haut-Benauge"
18,"Côtes de Bourg, Bourg et Bourgeais",74,"Côtes de Bourg, Bourg et Bourgeais"
19,"Buzet",75,"Buzet"
20,"Cadillac",76,"Cadillac"
21,"Cahors",77,"Cahors"
22,"Canon Fronsac",78,"Canon Fronsac"
23,"Cérons",79,"Cérons"
24,"Côtes de Blaye",80,"Côtes de Blaye"
25,"Côtes de Bordeaux-Saint-Macaire",81,"Côtes de Bordeaux-Saint-Macaire"
27,"Côtes de Duras",83,"Côtes de Duras"
28,"Côtes de Montravel",84,"Côtes de Montravel"
29,"Fronton",85,"Fronton"
30,"Côtes du Marmandais",88,"Côtes du Marmandais"
31,"Crémant de Bordeaux",89,"Crémant de Bordeaux"
32,"Entre-deux-Mers",90,"Entre-deux-Mers"
32,"Entre-deux-Mers",91,"Entre-deux-Mers Haut-Benauge"
33,"Fronsac",92,"Fronsac"
34,"Gaillac",93,"Gaillac"
36,"Gaillac premières côtes",95,"Gaillac premières côtes"
37,"Graves",96,"Graves"
38,"Graves de Vayres",97,"Graves de Vayres"
39,"Haut-Médoc",98,"Haut-Médoc"
40,"Haut-Montravel",99,"Haut-Montravel"
41,"Irouléguy",100,"Irouléguy"
42,"Jurançon",101,"Jurançon"
44,"Lalande-de-Pomerol",103,"Lalande-de-Pomerol"
45,"Listrac-Médoc",104,"Listrac-Médoc"
46,"Loupiac",105,"Loupiac"
47,"Lussac-Saint-Emilion",106,"Lussac-Saint-Emilion"
48,"Madiran",107,"Madiran"
49,"Pacherenc du Vic-Bilh",108,"Pacherenc du Vic-Bilh"
51,"Marcillac",110,"Marcillac"
52,"Margaux",111,"Margaux"
53,"Médoc",112,"Médoc"
54,"Monbazillac",113,"Monbazillac"
55,"Montagne-Saint-Emilion",114,"Montagne-Saint-Emilion"
56,"Montravel",115,"Montravel"
57,"Moulis ou Moulis-en-Médoc",116,"Moulis ou Moulis-en-Médoc"
59,"Pauillac",118,"Pauillac"
60,"Pécharmant",119,"Pécharmant"
61,"Pessac-Léognan",120,"Pessac-Léognan"
62,"Pomerol",121,"Pomerol"
64,"Premières Côtes de Bordeaux",123,"Premières Côtes de Bordeaux"
65,"Puisseguin-Saint-Emilion",160,"Puisseguin-Saint-Emilion"
66,"Rosette",161,"Rosette"
67,"Saint-Emilion",162,"Saint-Emilion"
68,"Saint-Emilion grand cru",163,"Saint-Emilion grand cru"
69,"Saint-Estèphe",166,"Saint-Estèphe"
70,"Saint-Georges-Saint-Emilion",167,"Saint-Georges-Saint-Emilion"
71,"Saint-Julien",168,"Saint-Julien"
72,"Sainte-Croix-du-Mont",169,"Sainte-Croix-du-Mont"
74,"Saussignac",171,"Saussignac"
75,"Sauternes",172,"Sauternes"
76,"Anjou",173,"Anjou"
77,"Anjou-Coteaux de la Loire",174,"Anjou-Coteaux de la Loire"
79,"Anjou Villages",176,"Anjou Villages"
80,"Bonnezeaux",177,"Bonnezeaux"
81,"Bourgueil",178,"Bourgueil"
82,"Cabernet d'Anjou",179,"Cabernet d'Anjou"
84,"Cheverny",181,"Cheverny"
85,"Chinon",182,"Chinon"
86,"Coteaux de l'Aubance",183,"Coteaux de l'Aubance"
87,"Coteaux de Saumur",184,"Coteaux de Saumur"
88,"Coteaux du Layon",185,"Coteaux du Layon"
88,"Coteaux du Layon",186,"Coteaux du Layon Beaulieu-sur-Layon ou Beaulieu"
88,"Coteaux du Layon",187,"Coteaux du Layon premier cru Chaume"
88,"Coteaux du Layon",188,"Coteaux du Layon Faye-d'Anjou ou Faye"
88,"Coteaux du Layon",189,"Coteaux du Layon Rablay-sur-Layon ou Rablay"
88,"Coteaux du Layon",190,"Coteaux du Layon Rochefort-sur-Loire ou Rochefort"
88,"Coteaux du Layon",192,"Coteaux du Layon Saint-Lambert-du-Lattay ou Saint-Lambert"
89,"Coteaux du Loir",193,"Coteaux du Loir"
90,"Cour-Cheverny",194,"Cour-Cheverny"
91,"Crémant de Loire",195,"Crémant de Loire"
92,"Jasnières",196,"Jasnières"
93,"Menetou-Salon",197,"Menetou-Salon"
94,"Montlouis-sur-Loire",208,"Montlouis-sur-Loire"
97,"Muscadet",211,"Muscadet"
98,"Muscadet Coteaux de la Loire",212,"Muscadet Coteaux de la Loire"
99,"Muscadet Côtes de Grandlieu",213,"Muscadet Côtes de Grandlieu"
100,"Muscadet Sèvre et Maine",214,"Muscadet Sèvre et Maine"
101,"Pouilly-Fumé ou Blanc Fumé de Pouilly",215,"Pouilly-Fumé ou Blanc Fumé de Pouilly"
102,"Pouilly-sur-Loire",216,"Pouilly-sur-Loire"
103,"Quarts de Chaume",217,"Quarts de Chaume"
104,"Quincy",218,"Quincy"
105,"Reuilly",219,"Reuilly"
106,"Rosé d'Anjou",220,"Rosé d'Anjou"
107,"Rosé de Loire",221,"Rosé de Loire"
108,"Saint-Nicolas-de-Bourgueil",222,"Saint-Nicolas-de-Bourgueil"
109,"Sancerre",223,"Sancerre"
110,"Saumur",224,"Saumur"
112,"Savennières",226,"Savennières"
113,"Touraine",2056,"Touraine Amboise"
113,"Touraine",229,"Touraine"
119,"Vouvray",235,"Vouvray"
122,"Saumur-Champigny",238,"Saumur-Champigny"
123,"Touraine Noble Joué",239,"Touraine Noble Joué"
124,"Anjou Brissac",240,"Anjou Brissac"
125,"Coteaux du Giennois",241,"Coteaux du Giennois"
126,"Aloxe-Corton",242,"Aloxe-Corton"
126,"Aloxe-Corton",243,"Aloxe-Corton premier cru Clos des Maréchaudes"
126,"Aloxe-Corton",244,"Aloxe-Corton premier cru Clos du Chapitre"
126,"Aloxe-Corton",245,"Aloxe-Corton premier cru La Coutière"
126,"Aloxe-Corton",246,"Aloxe-Corton premier cru La Maréchaude"
126,"Aloxe-Corton",247,"Aloxe-Corton premier cru La Toppe au Vert"
126,"Aloxe-Corton",248,"Aloxe-Corton premier cru Les Chaillots blanc"
126,"Aloxe-Corton",249,"Aloxe-Corton premier cru Les Fournières"
126,"Aloxe-Corton",250,"Aloxe-Corton premier cru Les Guérets"
126,"Aloxe-Corton",251,"Aloxe-Corton premier cru Les Maréchaudes"
126,"Aloxe-Corton",252,"Aloxe-Corton premier cru Les Moutottes"
126,"Aloxe-Corton",253,"Aloxe-Corton premier cru Les Paulands"
126,"Aloxe-Corton",254,"Aloxe-Corton premier cru Les Petites Folières"
126,"Aloxe-Corton",255,"Aloxe-Corton premier cru Les Valozières"
126,"Aloxe-Corton",256,"Aloxe-Corton premier cru Les Vercots"
126,"Aloxe-Corton",257,"Aloxe-Corton premier cru"
127,"Arbois",258,"Arbois"
127,"Arbois",259,"Arbois Pupillin"
129,"Auxey-Duresses",2075,"Auxey-Duresses ou Auxey-Duresses Côte de Beaune"
129,"Auxey-Duresses",262,"Auxey-Duresses"
129,"Auxey-Duresses",263,"Auxey-Duresses premier cru Bas des Duresses"
129,"Auxey-Duresses",264,"Auxey-Duresses premier cru Climat du Val"
129,"Auxey-Duresses",265,"Auxey-Duresses premier cru Clos du Val"
129,"Auxey-Duresses",266,"Auxey-Duresses premier cru La Chapelle"
129,"Auxey-Duresses",267,"Auxey-Duresses premier cru Les Bréterins"
129,"Auxey-Duresses",268,"Auxey-Duresses premier cru Les Duresses"
129,"Auxey-Duresses",269,"Auxey-Duresses premier cru Les Ecussaux"
129,"Auxey-Duresses",270,"Auxey-Duresses premier cru Les Grands Champs"
129,"Auxey-Duresses",271,"Auxey-Duresses premier cru Reugne"
129,"Auxey-Duresses",272,"Auxey-Duresses premier cru"
130,"Bâtard-Montrachet",273,"Bâtard-Montrachet"
134,"Beaune",307,"Beaune"
134,"Beaune",308,"Beaune premier cru A l'Ecu"
134,"Beaune",309,"Beaune premier cru Aux Coucherias"
134,"Beaune",310,"Beaune premier cru Aux Cras"
134,"Beaune",311,"Beaune premier cru Belissand"
134,"Beaune",312,"Beaune premier cru Blanches Fleurs"
134,"Beaune",313,"Beaune premier cru Champs Pimont"
134,"Beaune",314,"Beaune premier cru Clos Saint-Landry"
134,"Beaune",315,"Beaune premier cru Clos de l'Ecu"
134,"Beaune",316,"Beaune premier cru Clos de la Feguine"
134,"Beaune",317,"Beaune premier cru Clos de la Mousse"
134,"Beaune",318,"Beaune premier cru Clos des Avaux"
134,"Beaune",319,"Beaune premier cru Clos des Ursules"
134,"Beaune",320,"Beaune premier cru Clos du Roi"
134,"Beaune",321,"Beaune premier cru En Genêt"
134,"Beaune",322,"Beaune premier cru En l'Orme"
134,"Beaune",323,"Beaune premier cru La Mignotte"
134,"Beaune",324,"Beaune premier cru Le Bas des Teurons"
134,"Beaune",325,"Beaune premier cru Le Clos des Mouches"
134,"Beaune",326,"Beaune premier cru Les Aigrots"
134,"Beaune",327,"Beaune premier cru Les Avaux"
134,"Beaune",328,"Beaune premier cru Les Boucherottes"
134,"Beaune",329,"Beaune premier cru Les Bressandes"
134,"Beaune",330,"Beaune premier cru Les Cents Vignes"
134,"Beaune",331,"Beaune premier cru Les Chouacheux"
134,"Beaune",332,"Beaune premier cru Les Epenotes"
134,"Beaune",333,"Beaune premier cru Les Fèves"
134,"Beaune",334,"Beaune premier cru Les Grèves"
134,"Beaune",335,"Beaune premier cru Les Marconnets"
134,"Beaune",336,"Beaune premier cru Les Montrevenots"
134,"Beaune",337,"Beaune premier cru Les Perrières"
134,"Beaune",338,"Beaune premier cru Les Reversés"
134,"Beaune",339,"Beaune premier cru Les Sceaux"
134,"Beaune",340,"Beaune premier cru Les Seurey"
134,"Beaune",341,"Beaune premier cru Les Sizies"
134,"Beaune",342,"Beaune premier cru Les Teurons"
134,"Beaune",343,"Beaune premier cru Les Toussaints"
134,"Beaune",344,"Beaune premier cru Les Tuvilains"
134,"Beaune",345,"Beaune premier cru Les Vignes Franches"
134,"Beaune",346,"Beaune premier cru Montée Rouge"
134,"Beaune",347,"Beaune premier cru Pertuisots"
134,"Beaune",348,"Beaune premier cru Sur les Grèves"
134,"Beaune",349,"Beaune premier cru Sur les Grèves - Clos Saint-Anne"
134,"Beaune",350,"Beaune premier cru"
135,"Bienvenues-Bâtard-Montrachet",351,"Bienvenues-Bâtard-Montrachet"
136,"Blagny",352,"Blagny ou Blagny Côte de Beaune"
136,"Blagny",353,"Blagny premier cru Hameau de Blagny"
136,"Blagny",354,"Blagny premier cru La Garenne ou sur la Garenne"
136,"Blagny",355,"Blagny premier cru La Jeunellotte"
136,"Blagny",356,"Blagny premier cru La Pièce sous le Bois"
136,"Blagny",357,"Blagny premier cru Sous Blagny"
136,"Blagny",358,"Blagny premier cru Sous le Dos d'Ane"
136,"Blagny",359,"Blagny premier cru Sous le Puits"
136,"Blagny",360,"Blagny premier cru"
137,"Bonnes-Mares",361,"Bonnes-Mares"
138,"Bourgogne",1586,"Bourgogne Côtes du Couchois"
138,"Bourgogne",1751,"Bourgogne Tonnerre"
138,"Bourgogne",2840,"Bourgogne Côte d'Or"
138,"Bourgogne",362,"Bourgogne"
138,"Bourgogne",362,"Bourgogne - blanc exclusif"
138,"Bourgogne",363,"Bourgogne Hautes Côtes de Beaune"
138,"Bourgogne",364,"Bourgogne Hautes Côtes de Nuits"
138,"Bourgogne",365,"Bourgogne Côte Chalonnaise"
138,"Bourgogne",366,"Bourgogne Côtes d'Auxerre"
138,"Bourgogne",367,"Bourgogne Chitry"
138,"Bourgogne",368,"Bourgogne Coulanges-la-Vineuse"
138,"Bourgogne",369,"Bourgogne Epineuil"
138,"Bourgogne",371,"Bourgogne La Chapelle Notre-Dame"
138,"Bourgogne",372,"Bourgogne Le Chapitre"
138,"Bourgogne",373,"Bourgogne Montrecul ou Montre-Cul ou En Montre-Cul"
138,"Bourgogne",374,"Bourgogne Côte Saint-Jacques"
140,"Bourgogne aligoté",389,"Bourgogne aligoté"
141,"Bourgogne mousseux",391,"Bourgogne mousseux"
144,"Bourgogne Passe-tout-grains",394,"Bourgogne Passe-tout-grains"
145,"Brouilly",395,"Brouilly"
146,"Chablis",397,"Chablis"
146,"Chablis",404,"Chablis premier cru Chaume de Talvat"
146,"Chablis",408,"Chablis premier cru Côte de Jouan"
146,"Chablis",414,"Chablis premier cru Fourchaume"
146,"Chablis",416,"Chablis premier cru Les Beauregards"
146,"Chablis",418,"Chablis premier cru Les Fourneaux"
146,"Chablis",420,"Chablis premier cru Mont de Milieu"
146,"Chablis",432,"Chablis premier cru Vaucoupin"
146,"Chablis",433,"Chablis premier cru Vaugiraut"
146,"Chablis",435,"Chablis premier cru Vaupulent"
146,"Chablis",437,"Chablis premier cru Vosgros"
146,"Chablis",438,"Chablis premier cru"
147,"Chablis Grand Cru",439,"Chablis Grand Cru"
147,"Chablis Grand Cru",440,"Chablis Grand Cru Blanchot"
147,"Chablis Grand Cru",441,"Chablis Grand Cru Bougros"
147,"Chablis Grand Cru",442,"Chablis Grand Cru Grenouilles"
147,"Chablis Grand Cru",443,"Chablis Grand Cru Les Clos"
147,"Chablis Grand Cru",444,"Chablis Grand Cru Preuses"
147,"Chablis Grand Cru",445,"Chablis Grand Cru Valmur"
147,"Chablis Grand Cru",446,"Chablis Grand Cru Vaudésir"
148,"Chambertin",447,"Chambertin"
149,"Chambertin-Clos de Bèze",448,"Chambertin-Clos de Bèze"
150,"Chambolle-Musigny",449,"Chambolle-Musigny"
150,"Chambolle-Musigny",450,"Chambolle-Musigny premier cru Aux Beaux Bruns"
150,"Chambolle-Musigny",451,"Chambolle-Musigny premier cru Aux Combottes"
150,"Chambolle-Musigny",452,"Chambolle-Musigny premier cru Aux Echanges"
150,"Chambolle-Musigny",453,"Chambolle-Musigny premier cru Derrière la Grange"
150,"Chambolle-Musigny",454,"Chambolle-Musigny premier cru La Combe d'Orveau"
150,"Chambolle-Musigny",455,"Chambolle-Musigny premier cru Les Amoureuses"
150,"Chambolle-Musigny",456,"Chambolle-Musigny premier cru Les Baudes"
150,"Chambolle-Musigny",457,"Chambolle-Musigny premier cru Les Borniques"
150,"Chambolle-Musigny",458,"Chambolle-Musigny premier cru Les Carrières"
150,"Chambolle-Musigny",459,"Chambolle-Musigny premier cru Les Chabiots"
150,"Chambolle-Musigny",460,"Chambolle-Musigny premier cru Les Charmes"
150,"Chambolle-Musigny",461,"Chambolle-Musigny premier cru Les Chatelots"
150,"Chambolle-Musigny",462,"Chambolle-Musigny premier cru Les Combottes"
150,"Chambolle-Musigny",463,"Chambolle-Musigny premier cru Les Cras"
150,"Chambolle-Musigny",464,"Chambolle-Musigny premier cru Les Feusselottes ou Les Feusselotes"
150,"Chambolle-Musigny",465,"Chambolle-Musigny premier cru Les Fuées"
150,"Chambolle-Musigny",466,"Chambolle-Musigny premier cru Les Groseilles"
150,"Chambolle-Musigny",467,"Chambolle-Musigny premier cru Les Gruenchers"
150,"Chambolle-Musigny",468,"Chambolle-Musigny premier cru Les Hauts Doix"
150,"Chambolle-Musigny",469,"Chambolle-Musigny premier cru Les Lavrottes"
150,"Chambolle-Musigny",470,"Chambolle-Musigny premier cru Les Noirots"
150,"Chambolle-Musigny",471,"Chambolle-Musigny premier cru Les Plantes"
150,"Chambolle-Musigny",472,"Chambolle-Musigny premier cru Les Sentiers"
150,"Chambolle-Musigny",473,"Chambolle-Musigny premier cru Les Véroilles"
150,"Chambolle-Musigny",474,"Chambolle-Musigny premier cru"
151,"Chapelle-Chambertin",475,"Chapelle-Chambertin"
152,"Charlemagne",476,"Charlemagne"
153,"Charmes-Chambertin",477,"Charmes-Chambertin"
154,"Chassagne-Montrachet",478,"Chassagne-Montrachet"
154,"Chassagne-Montrachet",479,"Chassagne-Montrachet premier cru Abbaye de Morgeot"
154,"Chassagne-Montrachet",480,"Chassagne-Montrachet premier cru Blanchot dessus"
154,"Chassagne-Montrachet",481,"Chassagne-Montrachet premier cru Bois de Chassagne"
154,"Chassagne-Montrachet",482,"Chassagne-Montrachet premier cru Cailleret"
154,"Chassagne-Montrachet",483,"Chassagne-Montrachet premier cru Champs Jendreau"
154,"Chassagne-Montrachet",484,"Chassagne-Montrachet premier cru Chassagne"
154,"Chassagne-Montrachet",485,"Chassagne-Montrachet premier cru Chassagne du Clos Saint-Jean"
154,"Chassagne-Montrachet",486,"Chassagne-Montrachet premier cru Clos Chareau"
154,"Chassagne-Montrachet",487,"Chassagne-Montrachet premier cru Clos Pitois"
154,"Chassagne-Montrachet",488,"Chassagne-Montrachet premier cru Clos Saint-Jean"
154,"Chassagne-Montrachet",489,"Chassagne-Montrachet premier cru Dent de Chien"
154,"Chassagne-Montrachet",490,"Chassagne-Montrachet premier cru En Cailleret"
154,"Chassagne-Montrachet",491,"Chassagne-Montrachet premier cru En Remilly"
154,"Chassagne-Montrachet",492,"Chassagne-Montrachet premier cru En Virondot"
154,"Chassagne-Montrachet",493,"Chassagne-Montrachet premier cru Ez Crets"
154,"Chassagne-Montrachet",494,"Chassagne-Montrachet premier cru Ez Crottes"
154,"Chassagne-Montrachet",495,"Chassagne-Montrachet premier cru Francemont"
154,"Chassagne-Montrachet",496,"Chassagne-Montrachet premier cru Guerchère"
154,"Chassagne-Montrachet",497,"Chassagne-Montrachet premier cru La Boudriotte"
154,"Chassagne-Montrachet",498,"Chassagne-Montrachet premier cru La Cardeuse"
154,"Chassagne-Montrachet",499,"Chassagne-Montrachet premier cru La Chapelle"
154,"Chassagne-Montrachet",500,"Chassagne-Montrachet premier cru La Grande Borne"
154,"Chassagne-Montrachet",501,"Chassagne-Montrachet premier cru La Grande Montagne"
154,"Chassagne-Montrachet",502,"Chassagne-Montrachet premier cru La Maltroie"
154,"Chassagne-Montrachet",503,"Chassagne-Montrachet premier cru La Romanée"
154,"Chassagne-Montrachet",504,"Chassagne-Montrachet premier cru La Roquemaure"
154,"Chassagne-Montrachet",505,"Chassagne-Montrachet premier cru Les Baudines"
154,"Chassagne-Montrachet",506,"Chassagne-Montrachet premier cru Les Boirettes"
154,"Chassagne-Montrachet",507,"Chassagne-Montrachet premier cru Les Bondues"
154,"Chassagne-Montrachet",508,"Chassagne-Montrachet premier cru Les Brussonnes"
154,"Chassagne-Montrachet",509,"Chassagne-Montrachet premier cru Les Champs gain"
154,"Chassagne-Montrachet",510,"Chassagne-Montrachet premier cru Les Chaumes"
154,"Chassagne-Montrachet",511,"Chassagne-Montrachet premier cru Les Chaumées"
154,"Chassagne-Montrachet",512,"Chassagne-Montrachet premier cru Les Chenevottes"
154,"Chassagne-Montrachet",513,"Chassagne-Montrachet premier cru Les Combards"
154,"Chassagne-Montrachet",514,"Chassagne-Montrachet premier cru Les Commes"
154,"Chassagne-Montrachet",515,"Chassagne-Montrachet premier cru Les Embazées"
154,"Chassagne-Montrachet",516,"Chassagne-Montrachet premier cru Les Fairendes"
154,"Chassagne-Montrachet",517,"Chassagne-Montrachet premier cru Les Grandes Ruchottes"
154,"Chassagne-Montrachet",518,"Chassagne-Montrachet premier cru Les Grands Clos"
154,"Chassagne-Montrachet",519,"Chassagne-Montrachet premier cru Les Macherelles"
154,"Chassagne-Montrachet",520,"Chassagne-Montrachet premier cru Les Murées"
154,"Chassagne-Montrachet",521,"Chassagne-Montrachet premier cru Les Pasquelles"
154,"Chassagne-Montrachet",522,"Chassagne-Montrachet premier cru Les Petites Fairendes"
154,"Chassagne-Montrachet",523,"Chassagne-Montrachet premier cru Les Petits Clos"
154,"Chassagne-Montrachet",524,"Chassagne-Montrachet premier cru Les Places"
154,"Chassagne-Montrachet",525,"Chassagne-Montrachet premier cru Les Rebichets"
154,"Chassagne-Montrachet",526,"Chassagne-Montrachet premier cru Les Vergers"
154,"Chassagne-Montrachet",527,"Chassagne-Montrachet premier cru Morgeot"
154,"Chassagne-Montrachet",528,"Chassagne-Montrachet premier cru Petingeret"
154,"Chassagne-Montrachet",529,"Chassagne-Montrachet premier cru Tonton Marcel"
154,"Chassagne-Montrachet",530,"Chassagne-Montrachet premier cru Tête du Clos"
154,"Chassagne-Montrachet",531,"Chassagne-Montrachet premier cru Vide Bourse"
154,"Chassagne-Montrachet",532,"Chassagne-Montrachet premier cru Vigne Blanche"
154,"Chassagne-Montrachet",533,"Chassagne-Montrachet premier cru Vigne Derrière"
154,"Chassagne-Montrachet",534,"Chassagne-Montrachet premier cru"
155,"Château-Chalon",535,"Château-Chalon"
156,"Chénas",536,"Chénas"
157,"Chevalier-Montrachet",539,"Chevalier-Montrachet"
158,"Chiroubles",540,"Chiroubles"
159,"Chorey-lès-Beaune",2049,"Chorey-lès-Beaune ou Chorey-lès-Beaune Côte de Beaune"
159,"Chorey-lès-Beaune",543,"Chorey-lès-Beaune"
160,"Clos de la Roche",544,"Clos de la Roche"
161,"Clos de Tart",545,"Clos de Tart"
162,"Clos de Vougeot ou Clos Vougeot",546,"Clos de Vougeot ou Clos Vougeot"
163,"Clos des Lambrays",547,"Clos des Lambrays"
164,"Clos Saint-Denis",548,"Clos Saint-Denis"
165,"Corton",2348,"Corton Basses Mourottes"
165,"Corton",2349,"Corton Clos des Meix"
165,"Corton",2350,"Corton Hautes Mourottes"
165,"Corton",2351,"Corton La Toppe au Vert"
165,"Corton",2352,"Corton La Vigne au Saint"
165,"Corton",2353,"Corton Le Clos du Roi"
165,"Corton",2354,"Corton Le Corton"
165,"Corton",2355,"Corton Le Meix Lallemand"
165,"Corton",2356,"Corton Le Rognet et Corton"
165,"Corton",2357,"Corton Les Bressandes"
165,"Corton",2358,"Corton Les Carrières"
165,"Corton",2359,"Corton Les Chaumes"
165,"Corton",2360,"Corton Les Combes"
165,"Corton",2361,"Corton Les Fiètres"
165,"Corton",2362,"Corton Les Grandes Lolières"
165,"Corton",2363,"Corton Les Grèves"
165,"Corton",2364,"Corton Les Languettes"
165,"Corton",2365,"Corton Les Maréchaudes"
165,"Corton",2366,"Corton Les Moutottes"
165,"Corton",2367,"Corton Les Paulands"
165,"Corton",2368,"Corton Les Perrières"
165,"Corton",2369,"Corton Les Pougets"
165,"Corton",2370,"Corton Les Renardes"
165,"Corton",2371,"Corton Les Vergennes"
165,"Corton",549,"Corton"
166,"Corton-Charlemagne",550,"Corton-Charlemagne"
167,"Côte de Beaune",551,"Côte de Beaune"
168,"Côte de Beaune-Villages",552,"Côte de Beaune-Villages"
169,"Côte de Brouilly",553,"Côte de Brouilly"
170,"Côte roannaise",556,"Côte roannaise"
171,"Côte de Nuits-Villages ou Vins fins de la Côte de Nuits",557,"Côte de Nuits-Villages ou Vins fins de la Côte de Nuits"
172,"Coteaux du Lyonnais",558,"Coteaux du Lyonnais"
173,"Côtes du Jura",559,"Côtes du Jura"
175,"Crémant de Bourgogne",561,"Crémant de Bourgogne"
176,"Crémant du Jura",562,"Crémant du Jura"
178,"Criots-Bâtard-Montrachet",564,"Criots-Bâtard-Montrachet"
179,"Echezeaux",565,"Echezeaux"
180,"Fixin",2372,"Fixin premier cru Les Meix Bas"
180,"Fixin",566,"Fixin"
180,"Fixin",569,"Fixin premier cru Arvelets"
180,"Fixin",570,"Fixin premier cru Clos Napoléon"
180,"Fixin",571,"Fixin premier cru Clos de la Perrière"
180,"Fixin",572,"Fixin premier cru Clos du Chapitre"
180,"Fixin",573,"Fixin premier cru Hervelets"
180,"Fixin",574,"Fixin premier cru"
181,"Fleurie",575,"Fleurie"
182,"Gevrey-Chambertin",589,"Gevrey-Chambertin"
182,"Gevrey-Chambertin",590,"Gevrey-Chambertin premier cru Au Closeau"
182,"Gevrey-Chambertin",591,"Gevrey-Chambertin premier cru Aux Combottes"
182,"Gevrey-Chambertin",592,"Gevrey-Chambertin premier cru Bel Air"
182,"Gevrey-Chambertin",593,"Gevrey-Chambertin premier cru Champeaux"
182,"Gevrey-Chambertin",594,"Gevrey-Chambertin premier cru Champonnet"
182,"Gevrey-Chambertin",595,"Gevrey-Chambertin premier cru Cherbaudes"
182,"Gevrey-Chambertin",596,"Gevrey-Chambertin premier cru Clos Prieur"
182,"Gevrey-Chambertin",597,"Gevrey-Chambertin premier cru Clos Saint-Jacques"
182,"Gevrey-Chambertin",598,"Gevrey-Chambertin premier cru Clos des Varoilles"
182,"Gevrey-Chambertin",599,"Gevrey-Chambertin premier cru Clos du Chapitre"
182,"Gevrey-Chambertin",600,"Gevrey-Chambertin premier cru Combe au Moine"
182,"Gevrey-Chambertin",601,"Gevrey-Chambertin premier cru Craipillot"
182,"Gevrey-Chambertin",602,"Gevrey-Chambertin premier cru En Ergot"
182,"Gevrey-Chambertin",603,"Gevrey-Chambertin premier cru Estournelles-Saint-Jacques"
182,"Gevrey-Chambertin",604,"Gevrey-Chambertin premier cru Fonteny"
182,"Gevrey-Chambertin",605,"Gevrey-Chambertin premier cru Issarts"
182,"Gevrey-Chambertin",606,"Gevrey-Chambertin premier cru La Bossière"
182,"Gevrey-Chambertin",607,"Gevrey-Chambertin premier cru La Perrière"
182,"Gevrey-Chambertin",608,"Gevrey-Chambertin premier cru La Romanée"
182,"Gevrey-Chambertin",609,"Gevrey-Chambertin premier cru Lavaut Saint-Jacques"
182,"Gevrey-Chambertin",610,"Gevrey-Chambertin premier cru Les Cazetiers"
182,"Gevrey-Chambertin",611,"Gevrey-Chambertin premier cru Les Corbeaux"
182,"Gevrey-Chambertin",612,"Gevrey-Chambertin premier cru Les Goulots"
182,"Gevrey-Chambertin",613,"Gevrey-Chambertin premier cru Petite Chapelle"
182,"Gevrey-Chambertin",614,"Gevrey-Chambertin premier cru Petits Cazetiers"
182,"Gevrey-Chambertin",615,"Gevrey-Chambertin premier cru Poissenot"
182,"Gevrey-Chambertin",616,"Gevrey-Chambertin premier cru"
183,"Givry",2324,"Givry premier cru Champ Nalot"
183,"Givry",2325,"Givry premier cru En Veau"
183,"Givry",2326,"Givry premier cru La Brûlée"
183,"Givry",2327,"Givry premier cru La Matrosse"
183,"Givry",2328,"Givry premier cru La Petite Berge"
183,"Givry",2329,"Givry premier cru Le Champ Lalot"
183,"Givry",2330,"Givry premier cru Le Médenchot"
183,"Givry",2331,"Givry premier cru Le Pied de Chaume"
183,"Givry",2332,"Givry premier cru Le Pied du Clou"
183,"Givry",2334,"Givry premier cru Les Combes"
183,"Givry",2335,"Givry premier cru Les Galaffres"
183,"Givry",617,"Givry"
183,"Givry",618,"Givry premier cru Clos du Cellier aux Moines"
183,"Givry",619,"Givry premier cru Clos Charlé"
183,"Givry",620,"Givry premier cru Clos Jus"
183,"Givry",621,"Givry premier cru Clos Marceaux"
183,"Givry",622,"Givry premier cru Clos Marole"
183,"Givry",623,"Givry premier cru Clos-Saint-Paul"
183,"Givry",624,"Givry premier cru Clos-Saint-Pierre"
